,AREA,CODE,CATALOG,TITLE,DESCRIPTION,UNIT,QTY,NOTE
933, MEC-TUB,4.4,3017177,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø3/4""X102MMLG",UN,0.0,
934, MEC-TUB,4.4,3017178,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø3/4""X108MMLG",UN,0.0,
935, MEC-TUB,4.4,3017179,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø3/4""X110MMLG",UN,0.0,
936, MEC-TUB,4.4,3017180,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø3/4""X114MMLG",UN,0.0,
937, MEC-TUB,4.4,3017181,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø3/4""X115MMLG",UN,1040.0,
938, MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø3/4""X117MMLG",UN,0.0,
939, MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø3/4""X121MMLG",UN,0.0,
940, MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø3/4""X122MMLG",UN,0.0,
941, MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø3/4""X140MMLG",UN,0.0,
942, MEC-TUB,4.4,3017182,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø5/8""X83MMLG",UN,0.0,
943, MEC-TUB,4.4,3017183,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø5/8""X85MMLG",UN,0.0,
944, MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø5/8""X90MMLG",UN,24.0,
945, MEC-TUB,4.4,3017184,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø5/8""X95MMLG",UN,0.0,
946, MEC-TUB,4.4,3017185,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø7/8""X125MMLG",UN,336.0,
947, MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø7/8""X134MMLG",UN,0.0,
948, MEC-TUB,4.4,3017186,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø7/8""X145MMLG",UN,0.0,
949, MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø7/8""X152MMLG",UN,0.0,
950, MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø7/8""X160MMLG",UN,0.0,
951, MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø7/8""X165MMLG",UN,0.0,
952, MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø7/8""X241MMLG",UN,0.0,
953, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
954, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
955, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 3"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
956, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 4"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
957, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 6"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
958, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 8"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
959, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 10"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
960, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 12"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
961, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 14"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
962, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 16"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
963, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 18"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
964, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 20"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
965, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 24"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
966, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 30"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
967, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 36"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
968, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
969, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
970, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 3"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
971, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 4"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
972, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 6"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
973, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 8"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
974, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 10"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
975, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 12"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
976, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 14"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
977, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 16"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
978, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 18"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
979, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 20"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
980, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 24"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
981, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 30"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
982, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 36"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
983, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,113.162,
984, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,205.602,
985, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 3"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,348.74,
986, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 4"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,519.23,
987, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 6"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,2559.858,
988, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 8"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,1666.372,
989, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 10"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
990, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 12"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
991, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 14"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
992, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 16"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
993, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 18"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
994, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 20"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
995, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 24"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
996, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 30"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
997, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 36"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
998, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
999, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
1000, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 3"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
1001, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 4"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
1002, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 6"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
1003, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 8"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
1004, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 10"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
1005, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 12"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
1006, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 14"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
1007, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 16"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
1008, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 18"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
1009, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 20"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
1010, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 24"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
1011, MEC-TUB,4.5,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"DESMANTELAMIENTO CON OXICORTE DE TUBERÍAS ENTERRADAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 30"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",KG,0.0,
