SPEC,TYPE,TYPE_CODE,ORDER,DESCRIPTION,SHORT_DESCRIPTION,FIRST_SIZE,FIRST_SIZE_NUMBER,SECOND_SIZE,SECOND_SIZE_NUMBER,SCH,FACE,RATING,WEIGHT,AREA,TAG,SUPPLY_CODE,SUPPLY_TITLE,SUPPLY_DESCRIPTION,MANUFACTURING_CODE,MANUFACTURING_TITLE,MANUFACTURING_DESCRIPTION,ERECTION_CODE,ERECTION_TITLE,ERECTION_DESCRIPTION
CS4SA1,VL,BAL,7,,,"12""",12,-,-,-,RF,600,0,0,BAV22A0F1C,4.3,VALVULAS DE BOLA ,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 12""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 12"""
CS4SA1,VL,BAL,7,,,"14""",14,-,-,-,RF,600,0,0,BAV22A0F1C,4.3,VALVULAS DE BOLA ,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 14""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 14"""
CS4SA1,VL,BAL,7,,,"16""",16,-,-,-,RF,600,0,0,BAV22A0F1C,4.3,VALVULAS DE BOLA ,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 16""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 16"""
CS4SA1,VL,BAL,7,,,"18""",18,-,-,-,RF,600,0,0,BAV22A0F1C,4.3,VALVULAS DE BOLA ,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 18""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 18"""
CS4SA1,VL,BAL,7,,,"20""",20,-,-,-,RF,600,0,0,BAV22A0F1C,4.3,VALVULAS DE BOLA ,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 20""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 20"""
CS4SA1,VL,BAL,7,,,"24""",24,-,-,-,RF,600,0,0,BAV22A0F1C,4.3,VALVULAS DE BOLA ,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 24""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 24"""
CS4SA1,VL,CHL,7,,,"1/2""",0.5,-,-,-,SW,800,0,0,CLV24F0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS 800#,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES SW 800# DE DIAMETRO MENORES 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2"""
CS4SA1,VL,CHL,7,,,"3/4""",0.75,-,-,-,SW,800,0,0,CLV24F0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS 800#,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES SW 800# DE DIAMETRO MENORES 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2"""
CS4SA1,VL,CHL,7,,,"1""",1,-,-,-,SW,800,0,0,CLV24F0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS 800#,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES SW 800# DE DIAMETRO MENORES 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2"""
CS4SA1,VL,CHL,7,,,"1-1/2""",1.5,-,-,-,SW,800,0,0,CLV24F0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS 800#,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES SW 800# DE DIAMETRO MENORES 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2"""
CS4SA1,VL,CHS,7,,,"2""",2,-,-,-,RF,600,0,0,CKV22A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 2"""
CS4SA1,VL,CHS,7,,,"3""",3,-,-,-,RF,600,0,0,CKV22A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 3""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 3"""
CS4SA1,VL,CHS,7,,,"4""",4,-,-,-,RF,600,0,0,CKV22A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 4""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 4"""
CS4SA1,VL,CHS,7,,,"6""",6,-,-,-,RF,600,0,0,CKV22A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 6""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 6"""
CS4SA1,VL,CHS,7,,,"8""",8,-,-,-,RF,600,0,0,CKV22A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 8""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 8"""
CS4SA1,VL,CHS,7,,,"10""",10,-,-,-,RF,600,0,0,CKV22A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 10""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 10"""
CS4SA1,VL,CHS,7,,,"12""",12,-,-,-,RF,600,0,0,CKV22A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 12""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 12"""
CS4SA1,VL,CHS,7,,,"14""",14,-,-,-,RF,600,0,0,CKV22A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 14""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 14"""
CS4SA1,VL,CHS,7,,,"16""",16,-,-,-,RF,600,0,0,CKV22A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 16""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 16"""
CS4SA1,VL,CHS,7,,,"18""",18,-,-,-,RF,600,0,0,CKV22A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 18""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 18"""
CS4SA1,VL,CHS,7,,,"20""",20,-,-,-,RF,600,0,0,CKV22A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 20""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 20"""
CS4SA1,VL,CHS,7,,,"24""",24,-,-,-,RF,600,0,0,CKV22A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 24""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 24"""
CS4SA1,VL,DBB,7,,,"3/4""",0.75,-,-,-,RF,600,3.4,0,MFV22A0I2I,4.3,INTEGRAL MONOFLANGE VALVE,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO MENORES 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2"""
CS4SA1,VL,DBB,7,,,"1-1/2""",1.5,-,-,-,RF,600,5.5,0,MFV22A0I2I,4.3,INTEGRAL MONOFLANGE VALVE,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO MENORES 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2"""
CS4SA1,VL,DBB,7,,,"2""",2,-,-,-,RF,600,7.8,0,MFV22A0I2I,4.3,INTEGRAL MONOFLANGE VALVE,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 2"""
CS4SA1,VL,GAT,7,,,"1/2""",0.5,-,-,-,SW,800,0,0,GAV24F0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS 800#,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES SW 800# DE DIAMETRO MENORES 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2"""
CS4SA1,VL,GAT,7,,,"3/4""",0.75,-,-,-,SW,800,0,0,GAV24F0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS 800#,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES SW 800# DE DIAMETRO MENORES 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2"""
CS4SA1,VL,GAT,7,,,"1""",1,-,-,-,SW,800,0,0,GAV24F0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS 800#,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES SW 800# DE DIAMETRO MENORES 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2"""
CS4SA1,VL,GAT,7,,,"1-1/2""",1.5,-,-,-,SW,800,0,0,GAV24F0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS 800#,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES SW 800# DE DIAMETRO MENORES 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2"""
CS4SA1,VL,GAT,7,,,"2""",2,-,-,-,RF,600,0,0,GAV22A0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 2"""
CS4SA1,VL,GAT,7,,,"3""",3,-,-,-,RF,600,0,0,GAV22A0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 3""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 3"""
CS4SA1,VL,GAT,7,,,"4""",4,-,-,-,RF,600,0,0,GAV22A0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 4""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 4"""
CS4SA1,VL,GAT,7,,,"6""",6,-,-,-,RF,600,0,0,GAV22A0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 6""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 6"""
CS4SA1,VL,GAT,7,,,"8""",8,-,-,-,RF,600,0,0,GAV22A0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 8""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 8"""
CS4SA1,VL,GAT,7,,,"10""",10,-,-,-,RF,600,0,0,GAV22A0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 10""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 10"""
CS4SA1,VL,GAT,7,,,"12""",12,-,-,-,RF,600,0,0,GAV22A0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 12""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 12"""
CS4SA1,VL,GAT,7,,,"14""",14,-,-,-,RF,600,0,0,GAV22A0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 14""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 14"""
CS4SA1,VL,GAT,7,,,"16""",16,-,-,-,RF,600,0,0,GAV22A0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 16""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 16"""
CS4SA1,VL,GAT,7,,,"18""",18,-,-,-,RF,600,0,0,GAV22A0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 18""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 18"""
CS4SA1,VL,GAT,7,,,"20""",20,-,-,-,RF,600,0,0,GAV22A0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 20""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 20"""
CS4SA1,VL,GAT,7,,,"24""",24,-,-,-,RF,600,0,0,GAV22A0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 24""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 24"""
CS4SA1,VL,GLB,7,,,"1/2""",0.5,-,-,-,SW,800,0,0,GLV24F0B2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS 800#,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES SW 800# DE DIAMETRO MENORES 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2"""
CS4SA1,VL,GLB,7,,,"3/4""",0.75,-,-,-,SW,800,0,0,GLV24F0B2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS 800#,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES SW 800# DE DIAMETRO MENORES 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2"""
